3,E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",CS-Computer Science & Engineering,165,15,180,"2,61,477.00","20,000.00","2,81,477.00"
5,E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",CY-Computer Science & Engineering (Cyber Security),16,2,18,"2,61,477.00","20,000.00","2,81,477.00"
6,E104,"RNS Institute of Technology-R R Nagar Post, Bengaluru",CD-Computer Science & Engineering (Data Science),33,3,36,"2,61,477.00","20,000.00","2,81,477.00"
12,E105,Bheemanna Khandre Institute of Technology Bhalki Bidar,CS-Computer Science & Engineering,10,26,36,"1,86,111.00","20,000.00","2,06,111.00"
14,E105,Bheemanna Khandre Institute of Technology Bhalki Bidar,CY-Computer Science & Engineering (Cyber Security),5,13,18,"1,86,111.00","20,000.00","2,06,111.00"
15,E105,Bheemanna Khandre Institute of Technology Bhalki Bidar,CD-Computer Science & Engineering (Data Science),5,13,18,"1,86,111.00","20,000.00","2,06,111.00"
20,E107,"SJB Institute of Technology-Kengeri, Bengaluru",CS-Computer Science & Engineering,66,6,72,"2,61,477.00","20,000.00","2,81,477.00"
21,E107,"SJB Institute of Technology-Kengeri, Bengaluru",CD-Computer Science & Engineering (Data Science),16,2,18,"2,61,477.00","20,000.00","2,81,477.00"
30,E108,"S J C Institute of Technology-BB Road, Chikkaballapur",CS-Computer Science & Engineering,49,5,54,"1,86,111.00","20,000.00","2,06,111.00"
32,E108,"S J C Institute of Technology-BB Road, Chikkaballapur",CG-Computer Science & Design,16,2,18,"1,86,111.00","20,000.00","2,06,111.00"
6,E035,Channabasaveshwara Institute of Technology Gubbi  Tumakuru,CS-Computer Science & Engineering,49,5,54,"2,61,477.00","20,000.00","2,81,477.00"
15,E037,"City Engineering College-Doddakalasandra, Bengaluru",CS-Computer Science & Engineering,50,5,55,"1,86,111.00","20,000.00","2,06,111.00"
23,E038,"Coorg Institute of Technology-Ponnampet, South Kodagu",CS-Computer Science & Engineering,16,2,18,"1,86,111.00","20,000.00","2,06,111.00"
24,E038,"Coorg Institute of Technology-Ponnampet, South Kodagu",CY-Computer Science & Engineering (Cyber Security),16,2,18,"1,86,111.00","20,000.00","2,06,111.00"
28,E039,Dayananda Sagar Academy of Technology and Management,CS-Computer Science & Engineering,99,9,108,"2,61,477.00","20,000.00","2,81,477.00"
29,E039,Dayananda Sagar Academy of Technology and Management,CA-Computer Science & Engineering (Artificial Intelligence),16,2,18,"2,61,477.00","20,000.00","2,81,477.00"
30,E039,Dayananda Sagar Academy of Technology and Management,CY-Computer Science & Engineering (Cyber Security),16,2,18,"2,61,477.00","20,000.00","2,81,477.00"
31,E039,Dayananda Sagar Academy of Technology and Management,CD-Computer Science & Engineering (Data Science),16,2,18,"2,61,477.00","20,000.00","2,81,477.00"
32,E039,Dayananda Sagar Academy of Technology and Management,CG-Computer Science & Design,16,2,18,"2,61,477.00","20,000.00","2,81,477.00"
0,E198,"R V Institute of Technology and Management-J P Nagar, Bengaluru",CS-Computer Science & Engineering,49,5,54,"2,61,477.00","20,000.00","2,81,477.00"
5,E199,"Biluru Gurubasava Mahaswamiji Institute of Technology-Mudhol, Bagalkot",CS-Computer Science & Engineering,33,3,36,"1,86,111.00","20,000.00","2,06,111.00"
10,E201,"G Madegowda Institute of Technology-Maddur, Mandya District",CS-Computer Science & Engineering,16,2,18,"1,86,111.00","15,000.00","2,01,111.00"
11,E201,"G Madegowda Institute of Technology-Maddur, Mandya District",CG-Computer Science & Design,16,2,18,"1,86,111.00","15,000.00","2,01,111.00"
17,E202,"C Byregowda Insitute of Technology-Thoradevandahalli, Kolar",CS-Computer Science & Engineering,48,6,54,"1,86,111.00",-,"1,86,111.00"
23,E203,"Amruta Institute of Engineering and Management Science-Bidadi, Ramnagar Taluk, Bengaluru Rural",CS-Computer Science & Engineering,33,3,36,"1,86,111.00","20,000.00","2,06,111.00"
29,E205,"Vijaya Vittala Institution of Technology-Kothanur, Bengaluru",CS-Computer Science & Engineering,32,4,36,"1,86,111.00","20,000.00","2,06,111.00"
31,E205,"Vijaya Vittala Institution of Technology-Kothanur, Bengaluru",CD-Computer Science & Engineering (Data Science),16,2,18,"1,86,111.00","20,000.00","2,06,111.00"
4,E056,P D A  College of Engineering,CS-Computer Science & Engineering,21,51,72,"1,86,000.00","20,000.00","2,06,000.00"
5,E056,P D A  College of Engineering,CG-Computer Science & Design,2,6,8,"1,86,000.00","20,000.00","2,06,000.00"
13,E058,"Sri Jayachamarajendra College of Engineering constituent college of JSS
Science and Technology University-Manasagangothri, Mysuru",CS-Computer Science & Engineering,16,2,18,"2,61,477.00","20,000.00","2,81,477.00"
16,E059,"Jawaharlal Nehru New College of Engineering JNNCE-Swalanga Road,
Shivamogga",CS-Computer Science & Engineering,49,5,54,"1,86,111.00","20,000.00","2,06,111.00"
17,E059,"Jawaharlal Nehru New College of Engineering JNNCE-Swalanga Road,
Shivamogga",CD-Computer Science & Engineering (Data Science),16,2,18,"1,86,111.00","20,000.00","2,06,111.00"
25,E060,"JSS Academy of Technical Education-Kengeri Main Road, Bengaluru",CS-Computer Science & Engineering,49,5,54,"2,61,477.00","20,000.00","2,81,477.00"
5,E017,Ballari Institute of Technology And Management Near Allipura Ballari,CS-Computer Science & Engineering,16,38,54,"2,61,477.00","20,000.00","2,81,477.00"
6,E017,Ballari Institute of Technology And Management Near Allipura Ballari,CA-Computer Science & Engineering (Artificial Intelligence),10,26,36,"2,61,477.00","20,000.00","2,81,477.00"
7,E017,Ballari Institute of Technology And Management Near Allipura Ballari,CD-Computer Science & Engineering (Data Science),10,26,36,"2,61,477.00","20,000.00","2,81,477.00"
12,E018,"Bangalore College of Engineering and Technology-Chandapura, Bengaluru.",CS-Computer Science & Engineering,23,4,27,"1,25,000.00",-,"1,25,000.00"
18,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",CS-Computer Science & Engineering,66,6,72,"2,61,477.00","20,000.00","2,81,477.00"
19,E019,"Bangalore Institute of Technology-V V Puram, Bengaluru",CD-Computer Science & Engineering (Data Science),16,2,18,"2,61,477.00","20,000.00","2,81,477.00"
31,E020,"Bangalore Technological Institute-Chikkanayakanahalli Dinne, Bengaluru",CS-Computer Science & Engineering,49,5,54,"1,76,111.00","10,000.00","1,86,111.00"
2,E117,"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi ,
Dharwad",CS-Computer Science & Engineering,33,3,36,"2,61,477.00","20,000.00","2,81,477.00"
9,E118,"SDM Institute of Technology, Tulu Minority-Ujjire, Dakshina Kannada",CS-Computer Science & Engineering,9,1,10,"1,86,111.00","20,000.00","2,06,111.00"
15,E119,"SECAB Institute of Engineering andTechnology-Nauraspur-Bagalkot Road,
Vijayapura",CS-Computer Science & Engineering,33,3,36,"2,61,477.00",-,"2,61,477.00"
20,E121,"Sri Sairam College of Engineering-Anekal, Bengaluru Rural",CS-Computer Science & Engineering,33,3,36,"1,86,111.00","20,000.00","2,06,111.00"
29,E122,"Shree Devi Institute of Technology-Kenjar, Mangaluru",CS-Computer Science & Engineering,49,5,54,"1,86,000.00","20,000.00","2,06,000.00"
2,E048,"East West Institute of Technology-BEL Layout, Bengaluru",CS-Computer Science & Engineering,64,8,72,"1,86,111.00","18,889.00","2,05,000.00"
10,E049,Garden City University,COS-Computer Science,75,10,85,"2,61,477.00","7,000.00","2,68,477.00"
15,E050,"Global Academy of Technology-Rajarajeshwari Nagar, Bengaluru",CS-Computer Science & Engineering,82,8,90,"2,61,477.00","20,000.00","2,81,477.00"
23,E051,"GM Institute of Technology-P B Road, Davangere",CS-Computer Science & Engineering,33,3,36,"2,61,477.00","20,000.00","2,81,477.00"
29,E053,Gopalan College of Engineering And Management,CS-Computer Science & Engineering,49,5,54,"1,86,111.00","20,000.00","2,06,111.00"
34,E055,"GSSS Institute of Engineering and Technology for Women-Metagalli, Mysuru",CS-Computer Science & Engineering,33,3,36,"1,79,390.00","20,000.00","1,99,390.00"
0,E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",CB-Computer Science & Business Systems,16,2,18,"1,78,000.00","20,000.00","1,98,000.00"
1,E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",CG-Computer Science & Design,8,1,9,"1,78,000.00","20,000.00","1,98,000.00"
8,E141,"T. John Institute of Technology-Bannerghatta Road, Bengaluru",CS-Computer Science & Engineering,48,6,54,"1,86,111.00",-,"1,86,111.00"
19,E143,"Tontadarya College of Engineering-Mundaragi Road , Gadag",CS-Computer Science & Engineering,33,3,36,"2,61,477.00","20,000.00","2,81,477.00"
20,E143,"Tontadarya College of Engineering-Mundaragi Road , Gadag",CG-Computer Science & Design,16,2,18,"2,61,477.00","20,000.00","2,81,477.00"
25,E144,"Veerappa Nisty Engineering College-Shorapur, Yadgir",CS-Computer Science & Engineering,32,4,36,"1,80,000.00",-,"1,80,000.00"
31,E145,"Vemana Institute of Technology-Koramangala, Bengaluru",CS-Computer Science & Engineering,33,3,36,"1,86,111.00","19,000.00","2,05,111.00"
32,E145,"Vemana Institute of Technology-Koramangala, Bengaluru",CD-Computer Science & Engineering (Data Science),16,2,18,"1,86,111.00","19,000.00","2,05,111.00"
36,E146,"Vidya Vikas Institute of Engineering and Technology, Alnahally, Mysuru",CS-Computer Science & Engineering,9,1,10,"1,86,111.00","20,000.00","2,06,111.00"
3,E078,"Maharaja Institute of Technology-Belawadi, Mandya",CS-Computer Science & Engineering,48,6,54,"1,86,111.00","20,000.00","2,06,111.00"
5,E078,"Maharaja Institute of Technology-Belawadi, Mandya",CB-Computer Science & Business Systems,16,2,18,"1,86,111.00","20,000.00","2,06,111.00"
7,E078,"Maharaja Institute of Technology-Belawadi, Mandya",CA-Computer Science & Engineering (Artificial Intelligence),16,2,18,"1,86,111.00","20,000.00","2,06,111.00"
8,E078,"Maharaja Institute of Technology-Belawadi, Mandya",CO-Computer Science & Engineering (IOT),16,2,18,"1,86,111.00","20,000.00","2,06,111.00"
9,E078,"Maharaja Institute of Technology-Belawadi, Mandya",CD-Computer Science & Engineering (Data Science),16,2,18,"1,86,111.00","20,000.00","2,06,111.00"
14,E079,"Malnad College of Engineering-Rangoli Halla, Hassan",CS-Computer Science & Engineering,66,6,72,"2,61,477.00","20,000.00","2,81,477.00"
15,E079,"Malnad College of Engineering-Rangoli Halla, Hassan",CB-Computer Science & Business Systems,16,2,18,"2,61,477.00","20,000.00","2,81,477.00"
22,E080,Mangalore Institute of Technology and Engineering,CS-Computer Science & Engineering,64,8,72,"2,61,477.00","20,000.00","2,81,477.00"
32,E081,"Moodalakatte Institute of Technology-Moodalakatte, Kundapura",CS-Computer Science & Engineering,33,3,36,"1,86,111.00",-,"1,86,111.00"
33,E081,"Moodalakatte Institute of Technology-Moodalakatte, Udupi",CD-Computer Science & Engineering (Data Science),16,2,18,"1,86,111.00",-,"1,86,111.00"
38,E082,"Maharaja Institute of Technology-Thandavapura, Mysuru",CS-Computer Science & Engineering,32,4,36,"1,86,111.00","20,000.00","2,06,111.00"
